Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Has_Cabin,Title,FamilySize,IsAlone,AgeBin,FareBin,Survived
2,0,-0.07692307692307693,0,0,-0.06220058855735014,2,0,1,0.0,1,2,1,1
3,1,0.23076923076923078,0,0,-0.27927388447851087,2,0,2,0.0,1,2,1,0
2,1,0.15384615384615385,1,1,0.504542499315631,2,0,2,2.0,0,2,2,0
3,0,0.9230769230769231,0,5,1.0793055365453053,2,0,3,5.0,0,3,3,0
3,1,0.0,1,0,0.07039590747330968,2,0,2,1.0,0,2,2,0
3,1,-0.6923076923076923,0,0,-0.2823022173555982,2,0,2,0.0,1,2,0,0
1,0,-0.38461538461538464,0,0,2.3459228716123737,0,1,1,0.0,1,2,3,1
3,0,-2.076923076923077,3,2,0.5751180536545305,2,0,1,5.0,0,0,2,0
3,1,0.0,0,0,1.7982480153298661,2,0,2,0.0,1,2,3,1
3,0,-2.173076923076923,2,1,0.2054860730906104,0,0,1,3.0,0,0,2,1
1,1,1.4615384615384615,1,0,2.663692513003012,0,1,2,1.0,0,3,3,1
3,1,-0.7692307692307693,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,1,2.076923076923077,0,0,0.9001933342458255,0,1,4,0.0,1,3,3,1
3,1,0.0,0,0,-0.2953137831918971,2,0,2,0.0,1,2,0,0
3,0,-0.46153846153846156,0,0,-0.2953137831918971,2,0,1,0.0,1,2,0,1
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
2,0,-0.8461538461538461,0,1,0.3655300437996168,2,0,1,1.0,0,1,2,1
3,1,-0.6153846153846154,0,0,-0.25753233643580625,2,0,2,0.0,1,2,1,0
3,0,-0.5384615384615384,0,0,-0.2833715439364906,1,0,1,0.0,1,2,0,1
3,0,-0.8461538461538461,0,0,-0.3295322337804545,1,0,1,0.0,1,1,0,0
2,1,-0.38461538461538464,2,0,2.5255697372022996,2,0,2,2.0,0,2,3,0
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,0,0.23076923076923078,1,1,0.04473206953189159,1,0,3,2.0,0,2,2,0
2,1,-0.46153846153846156,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
1,1,2.230769230769231,0,2,4.226868327402136,0,1,2,2.0,0,3,3,0
1,1,1.6153846153846154,2,0,5.098369490829456,2,0,4,2.0,0,3,3,1
3,1,0.8461538461538461,0,0,-0.30921502874349854,0,0,2,0.0,1,3,0,0
1,1,1.3846153846153846,0,0,0.4762053449219819,2,1,2,0.0,1,3,2,0
3,1,0.5384615384615384,0,0,-0.29763208321927187,2,0,2,0.0,1,3,0,0
3,1,-0.6923076923076923,1,0,-0.27927388447851087,2,0,2,1.0,0,2,1,1
2,1,0.23076923076923078,2,0,2.5255697372022996,2,0,2,2.0,0,2,3,0
2,1,-0.3076923076923077,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
3,1,0.0,0,0,-0.2856898439638653,2,0,2,0.0,1,2,0,0
3,1,1.0769230769230769,0,0,-0.27392725157404874,2,0,2,0.0,1,3,1,0
1,0,0.46153846153846156,1,0,1.605948877634821,2,1,3,1.0,0,2,3,1
2,0,0.8461538461538461,1,1,1.049899055570764,2,0,3,2.0,0,3,3,1
1,1,0.15384615384615385,1,0,1.605948877634821,2,1,2,1.0,0,2,3,0
2,1,3.1538461538461537,0,0,-0.16913324664659188,2,0,2,0.0,1,4,1,0
2,1,0.15384615384615385,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,1
2,1,0.0,0,0,-0.6182504106214072,2,0,2,0.0,1,2,0,0
3,1,-0.8461538461538461,0,0,-0.2856898439638653,2,0,2,0.0,1,1,0,0
3,1,-0.34615384615384615,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,0,-0.8461538461538461,0,0,-0.19729075417465103,2,0,1,0.0,1,1,1,1
3,0,1.0769230769230769,1,6,1.3878062551327677,2,0,3,7.0,0,3,3,0
1,1,0.5384615384615384,0,1,21.29563885847249,0,1,2,1.0,0,3,3,1
3,0,-0.5384615384615384,0,0,-0.27018460854092535,1,0,1,0.0,1,2,1,0
1,1,-0.15384615384615385,0,0,2.663692513003012,0,1,2,0.0,1,2,3,1
3,1,-0.6923076923076923,0,0,-0.22366890227210517,2,0,2,0.0,1,2,1,0
3,1,-1.1538461538461537,5,2,1.3878062551327677,2,0,2,7.0,0,1,3,0
2,1,2.3846153846153846,1,1,1.049899055570764,2,0,2,2.0,0,3,3,0
2,1,-0.3076923076923077,1,2,1.1602193402682728,0,0,2,3.0,0,2,3,0
3,1,-1.1538461538461537,4,1,1.0793055365453053,2,0,2,5.0,0,1,3,0
3,1,-0.7692307692307693,0,0,-0.18321413906378323,2,0,2,0.0,1,2,1,0
3,1,-0.8461538461538461,0,0,-0.28480016424856286,2,0,2,0.0,1,1,0,0
1,0,-1.0769230769230769,0,1,8.421301840952644,2,1,1,1.0,0,1,3,1
1,1,0.15384615384615385,1,0,1.8198141938133043,2,1,2,1.0,0,2,3,1
3,0,-1.9230769230769231,0,1,-0.044377053107035304,0,0,1,1.0,0,0,1,1
3,1,0.0,0,0,1.7982480153298661,2,0,2,0.0,1,2,3,1
3,1,-0.3076923076923077,0,0,-0.30921502874349854,0,0,2,0.0,1,2,0,0
1,1,2.3846153846153846,0,0,0.5173744182863401,2,0,4,0.0,1,3,2,0
2,1,1.7692307692307692,0,0,-0.04081405693950179,2,0,2,0.0,1,3,1,0
3,1,1.1538461538461537,0,0,-0.27392725157404874,2,0,2,0.0,1,3,1,0
3,0,-0.5384615384615384,0,0,-0.2874734807007939,1,0,1,0.0,1,2,0,1
1,1,1.5384615384615385,1,1,4.12456799206132,0,1,2,2.0,0,3,3,0
3,1,1.0,0,0,-0.29103647686832745,2,1,2,0.0,1,3,0,0
1,0,-0.8461538461538461,1,0,9.113690802080484,0,1,3,1.0,0,1,3,1
1,1,0.46153846153846156,0,0,0.5061464891869697,2,1,2,0.0,1,2,2,1
3,0,-0.8461538461538461,0,1,0.0,0,0,1,1.0,0,1,1,0
3,1,-0.3076923076923077,0,0,-0.28711418696961405,1,0,2,0.0,1,2,0,0
3,1,-0.23076923076923078,1,0,-0.2823022173555982,2,0,2,1.0,0,2,0,0
2,1,0.7692307692307693,0,0,0.49384923350670684,2,0,2,0.0,1,3,2,0
2,0,1.2307692307692308,0,0,-0.04081405693950179,2,0,3,0.0,1,3,1,1
1,1,1.0,0,0,0.5061464891869697,2,1,2,0.0,1,3,2,1
1,0,-0.5384615384615384,0,0,5.864007322748426,2,0,1,0.0,1,2,3,1
3,1,-1.9230769230769231,1,1,0.033859156857377455,0,0,0,2.0,0,0,2,1
1,0,-0.38461538461538464,0,0,1.4991958664111689,0,1,1,0.0,1,2,3,1
1,1,0.0,0,0,0.5173744182863401,2,1,2,0.0,1,2,2,0
1,1,1.4615384615384615,1,0,1.605948877634821,2,1,2,1.0,0,3,3,1
3,1,0.0,0,0,-0.21262062003832471,2,0,2,0.0,1,2,1,0
2,1,1.7692307692307692,0,0,-0.06220058855735014,2,0,2,0.0,1,3,1,0
3,1,-0.7692307692307693,0,0,-0.29103647686832745,2,1,2,0.0,1,2,0,0
1,0,0.6923076923076923,0,0,9.113690802080484,0,1,1,0.0,1,3,3,1
2,0,-0.15384615384615385,0,0,-0.16913324664659188,2,1,1,0.0,1,2,1,1
3,1,0.0,0,0,0.04473206953189159,1,0,2,0.0,1,2,2,0
3,1,0.3076923076923077,0,0,-0.2856898439638653,2,0,2,0.0,1,2,0,0
2,0,-1.7692307692307692,0,1,0.7932606761565837,2,0,1,1.0,0,0,3,1
3,1,-0.9230769230769231,1,0,-0.31652066794415556,2,0,2,1.0,0,1,0,0
2,1,0.38461538461538464,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
2,1,1.6153846153846154,0,0,-0.06220058855735014,2,0,2,0.0,1,3,1,0
1,1,-0.15384615384615385,1,0,1.6529992471940873,2,1,2,1.0,0,2,3,1
3,1,-0.6923076923076923,0,0,-0.24772875034218456,2,0,2,0.0,1,2,1,0
2,0,0.07692307692307693,3,0,0.2799839173282234,2,0,3,3.0,0,2,2,1
3,0,-0.5384615384615384,0,0,-0.287293833835204,1,0,1,0.0,1,2,0,1
2,1,-0.3076923076923077,1,0,0.49384923350670684,2,0,2,1.0,0,2,2,0
3,0,-0.3076923076923077,1,0,-0.27927388447851087,2,0,1,1.0,0,2,1,0
1,0,0.0,0,0,8.421301840952644,2,1,1,0.0,1,2,3,1
3,1,-1.3846153846153846,0,0,0.18534851491924453,0,0,2,0.0,1,0,2,0
2,1,0.0,0,0,-0.6182504106214072,2,0,2,0.0,1,2,0,0
2,1,-0.46153846153846156,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
2,1,-0.46153846153846156,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
3,1,-0.038461538461538464,0,0,0.07039590747330968,2,0,2,0.0,1,2,2,0
3,0,1.4615384615384615,1,3,0.8520736381056667,2,0,3,4.0,0,3,3,0
1,1,0.46153846153846156,0,0,21.29563885847249,0,1,2,0.0,1,2,3,1
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,1,0.0,0,0,0.6649414864494937,2,1,2,0.0,1,2,2,1
1,1,0.5384615384615384,1,0,2.754405625513277,2,1,2,1.0,0,3,3,0
1,0,-0.6153846153846154,2,2,10.604332055844512,0,1,1,4.0,0,2,3,1
3,1,-0.38461538461538464,1,0,0.07039590747330968,2,0,2,1.0,0,2,2,0
3,1,0.15384615384615385,0,0,-0.27927388447851087,2,0,2,0.0,1,2,1,1
1,1,3.1538461538461537,1,1,2.4186370791130583,2,1,4,2.0,0,4,3,0
3,1,-1.0,1,1,0.2479041199014509,2,0,2,2.0,0,1,2,0
2,0,0.07692307692307693,0,0,-0.06220058855735014,2,0,1,0.0,1,2,1,1
1,1,-0.7692307692307693,1,0,1.6529992471940873,2,1,2,1.0,0,2,3,0
3,1,0.15384615384615385,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
2,0,-1.9230769230769231,1,1,0.3655300437996168,2,0,1,2.0,0,0,2,1
3,1,-1.7692307692307692,0,1,-0.08465644675609092,2,1,0,1.0,0,0,1,1
3,1,0.3076923076923077,0,0,-0.21190630988228856,2,0,2,0.0,1,2,1,0
3,1,-0.46153846153846156,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
2,0,1.4615384615384615,1,2,2.161998699698878,2,0,3,3.0,0,3,3,1
2,1,-2.1792307692307693,1,1,0.0019590062961949016,2,0,0,2.0,0,0,2,1
3,1,-0.07692307692307693,0,0,-0.28480016424856286,2,0,2,0.0,1,2,0,0
2,1,-0.8461538461538461,0,0,-0.12636018341089517,2,0,2,0.0,1,1,1,0
3,1,0.38461538461538464,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
1,0,0.3076923076923077,0,0,3.0816195592663567,2,1,4,0.0,1,2,3,1
3,1,0.0,0,0,0.0019590062961949016,2,0,2,0.0,1,2,2,0
3,1,0.9230769230769231,0,0,-0.3134923350670682,2,0,2,0.0,1,3,0,0
3,1,-0.6923076923076923,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,1
1,0,0.5384615384615384,1,2,4.514517177662196,2,1,3,3.0,0,3,3,1
3,1,-1.0,0,0,-0.2856898439638653,2,0,2,0.0,1,1,0,0
1,0,1.6923076923076923,1,0,2.716264885026006,2,1,3,1.0,0,3,3,1
1,1,1.4230769230769231,0,0,1.075562893512182,0,0,4,0.0,1,3,3,0
3,0,0.11538461538461539,0,0,-0.28675917054475775,1,0,1,0.0,1,2,0,0
3,1,0.0,1,0,0.4147190665206679,1,0,2,1.0,0,2,2,0
3,1,0.23076923076923078,0,0,-0.2605606693128935,2,0,2,0.0,1,2,1,0
3,1,-0.38461538461538464,0,0,-0.21190630988228856,2,0,2,0.0,1,2,1,0
3,1,1.4615384615384615,0,0,-0.2823022173555982,2,0,2,0.0,1,3,0,0
2,0,2.1538461538461537,0,0,-0.16913324664659188,2,1,3,0.0,1,3,1,0
3,1,0.0,0,0,-0.30921502874349854,0,0,2,0.0,1,2,0,0
2,0,1.9230769230769231,1,3,0.3655300437996168,2,0,3,4.0,0,3,2,1
3,1,-0.8461538461538461,0,0,-0.28675917054475775,2,0,2,0.0,1,1,0,0
3,1,0.0,0,0,-0.28675917054475775,1,1,2,0.0,1,2,0,0
3,0,-1.8461538461538463,0,0,-0.08465644675609092,2,0,1,0.0,1,0,1,1
3,1,0.0,0,0,-0.287293833835204,1,0,2,0.0,1,2,0,0
1,0,1.0769230769230769,0,1,8.421301840952644,2,1,3,1.0,0,3,3,1
3,0,-1.2307692307692308,0,0,-0.30903538187790863,0,0,1,0.0,1,1,0,1
1,0,-0.9230769230769231,1,0,1.8198141938133043,2,1,3,1.0,0,1,3,1
1,1,0.0,0,0,0.6649414864494937,2,1,2,0.0,1,2,2,0
3,1,0.0,1,2,0.38477792225568025,2,0,2,3.0,0,2,2,0
3,1,-0.3076923076923077,0,0,-0.3167003148097455,2,0,2,0.0,1,2,0,0
3,1,-0.3076923076923077,0,0,-0.3081457021626061,2,0,2,0.0,1,2,0,0
3,0,-0.8461538461538461,0,0,-0.29763208321927187,2,0,1,0.0,1,1,0,1
3,1,-1.6153846153846154,4,1,0.6275150561182591,1,0,0,5.0,0,0,2,0
3,1,-2.1538461538461537,1,2,0.2618053654530523,2,0,0,3.0,0,0,2,1
1,1,1.3076923076923077,0,0,2.769376197645771,0,1,2,0.0,1,3,3,0
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
2,1,-1.0,0,0,0.49384923350670684,2,0,2,0.0,1,1,2,0
3,0,-0.5384615384615384,8,2,2.3566161374212977,2,0,1,10.0,0,2,3,0
1,1,0.0,0,0,0.6947029838488913,0,0,2,0.0,1,2,2,0
3,1,-0.3076923076923077,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
2,1,0.7692307692307693,0,0,-0.06220058855735014,2,0,2,0.0,1,3,1,0
1,0,1.5384615384615385,0,0,0.4908209006296196,2,1,4,0.0,1,3,2,1
3,0,0.15384615384615385,0,0,-0.2468390706268821,2,0,3,0.0,1,2,1,1
3,1,0.07692307692307693,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,0
3,0,0.07692307692307693,1,1,0.4147190665206679,2,0,3,2.0,0,2,2,0
2,1,0.38461538461538464,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
2,0,0.15384615384615385,1,1,0.504542499315631,2,0,3,2.0,0,2,2,1
1,1,-1.3846153846153846,1,2,4.514517177662196,2,1,0,3.0,0,0,3,1
3,1,-2.1984615384615385,0,1,-0.2539650629619491,0,0,0,1.0,0,0,1,1
3,1,-0.15384615384615385,0,0,-0.3199082945524227,2,0,2,0.0,1,2,0,1
3,1,0.15384615384615385,0,0,-0.2856898439638653,2,0,2,0.0,1,2,0,0
1,1,0.7692307692307693,0,0,-0.6182504106214072,2,1,2,0.0,1,3,0,0
3,0,-0.8461538461538461,0,0,-0.2856898439638653,2,0,1,0.0,1,1,0,0
2,1,0.7692307692307693,0,0,-0.06220058855735014,2,0,2,0.0,1,3,1,0
1,0,0.3076923076923077,1,0,1.6529992471940873,2,1,3,1.0,0,2,3,1
3,1,-0.23076923076923078,0,0,-0.28087787434984945,2,0,2,0.0,1,2,0,0
3,1,0.7692307692307693,0,0,0.4147190665206679,2,0,2,0.0,1,3,2,0
2,1,0.46153846153846156,0,0,-0.16913324664659188,2,0,2,0.0,1,2,1,0
3,0,-1.7692307692307692,4,2,0.7194771420750069,2,0,1,6.0,0,0,2,0
3,1,0.11538461538461539,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
1,1,0.0,0,0,-0.6182504106214072,2,1,2,0.0,1,2,0,0
3,0,-0.46153846153846156,0,0,-0.27927388447851087,2,0,1,0.0,1,2,1,0
2,1,0.15384615384615385,1,1,0.9645325759649603,0,0,2,2.0,0,2,3,0
3,1,1.0769230769230769,0,0,-0.3423641527511635,2,0,2,0.0,1,3,0,0
3,1,-1.4615384615384615,3,2,0.5751180536545305,2,0,0,5.0,0,0,2,0
1,0,1.7692307692307692,1,1,3.3810310019162335,2,1,3,2.0,0,3,3,1
3,1,-0.15384615384615385,0,0,-0.24772875034218456,2,0,2,0.0,1,2,1,1
1,1,0.6923076923076923,0,0,-0.6182504106214072,2,0,4,0.0,1,3,0,0
3,0,-0.15384615384615385,0,1,-0.08465644675609092,2,1,3,1.0,0,2,1,1
3,1,-2.076923076923077,4,1,1.0793055365453053,2,0,0,5.0,0,0,3,0
3,1,0.0,0,0,-0.3209776211333151,1,0,2,0.0,1,2,0,0
3,1,0.0,0,0,1.7982480153298661,2,0,2,0.0,1,2,3,0
2,1,-2.1538461538461537,0,2,0.9645325759649603,0,0,0,2.0,0,0,3,1
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,1
1,0,2.5384615384615383,0,0,2.8035946482343284,2,1,3,0.0,1,4,3,1
3,0,-1.0769230769230769,1,0,0.0,0,0,3,1.0,0,1,1,1
2,1,-2.166923076923077,1,1,0.18374452504790584,2,0,0,2.0,0,0,2,1
3,1,0.0,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,0
3,1,-0.46153846153846156,0,0,-0.2823022173555982,2,0,2,0.0,1,2,0,0
3,1,-0.8461538461538461,0,0,-0.2632339857651246,2,0,2,0.0,1,1,1,0
1,0,0.7692307692307693,1,1,2.938684813851629,0,1,1,2.0,0,3,3,1
3,1,-0.6153846153846154,0,0,-0.24772875034218456,2,0,2,0.0,1,2,1,0
3,1,0.0,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,0.23076923076923078,0,0,1.7982480153298661,2,0,2,0.0,1,2,3,1
1,1,0.0,0,0,0.6521095674787846,0,1,2,0.0,1,2,2,1
3,1,-0.6923076923076923,0,0,-0.27927388447851087,2,0,2,0.0,1,2,1,0
2,1,-1.0,0,0,-0.16913324664659188,2,0,2,0.0,1,1,1,0
1,0,0.07692307692307693,0,0,0.7077145496851903,0,0,1,0.0,1,2,2,1
3,1,0.4230769230769231,0,0,-0.34289881604160966,0,0,2,0.0,1,2,0,0
3,1,-0.9230769230769231,0,0,-0.24772875034218456,2,0,2,0.0,1,1,1,0
3,1,1.0,0,0,-0.2953137831918971,2,0,2,0.0,1,3,0,0
3,1,0.0,8,2,2.3566161374212977,2,0,2,10.0,0,2,3,0
3,1,0.46153846153846156,0,0,-0.28052285792499315,0,0,2,0.0,1,2,0,0
2,1,-0.07692307692307693,0,1,0.7932606761565837,2,0,4,1.0,0,2,3,0
1,0,0.46153846153846156,1,0,3.1930091705447583,0,1,3,1.0,0,2,3,1
3,1,-1.9230769230769231,4,2,0.7194771420750069,2,0,0,6.0,0,0,2,0
3,1,3.4615384615384617,0,0,-0.2856898439638653,2,0,2,0.0,1,4,0,0
3,0,-1.5384615384615385,1,1,0.033859156857377455,0,0,1,2.0,0,0,2,0
1,0,-1.0,0,1,1.0670082808650425,2,1,1,1.0,0,1,3,1
2,0,1.1538461538461537,1,0,0.49384923350670684,2,0,3,1.0,0,3,2,0
3,0,-0.8461538461538461,0,1,-0.21832226936764307,2,0,3,1.0,0,1,1,1
1,0,1.2307692307692308,1,1,6.4336033739392295,2,0,3,2.0,0,3,3,1
1,1,1.6923076923076923,0,0,0.5173744182863401,2,1,2,0.0,1,3,2,1
3,0,-0.38461538461538464,0,3,0.2054860730906104,0,0,3,3.0,0,2,2,1
3,1,0.0,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,0
3,1,0.9230769230769231,2,0,-0.014795202573227499,2,0,2,2.0,0,3,1,0
2,1,-0.6153846153846154,1,0,-0.12636018341089517,2,0,2,1.0,0,2,1,0
1,0,1.4615384615384615,0,0,0.4908209006296196,2,1,3,0.0,1,3,2,1
3,0,-0.5384615384615384,8,2,2.3566161374212977,2,0,1,10.0,0,2,3,0
2,1,-0.38461538461538464,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
2,0,1.0,0,0,-0.06220058855735014,2,0,3,0.0,1,3,1,1
2,0,-0.15384615384615385,1,0,-0.02548846838215167,0,0,1,1.0,0,2,1,1
1,1,0.15384615384615385,0,0,1.5416096359156861,2,1,2,0.0,1,2,3,0
3,1,0.0,0,0,-0.21190630988228856,2,0,2,0.0,1,2,1,0
3,1,-1.9230769230769231,1,1,-0.14204506569942515,2,0,0,2.0,0,0,1,1
3,1,-0.23076923076923078,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,0,1.3846153846153846,1,1,1.629653709280044,2,1,3,2.0,0,3,3,1
1,1,0.3076923076923077,0,0,-0.4043850944429237,2,1,2,0.0,1,2,0,0
3,1,1.3846153846153846,0,0,-0.2332928415001369,2,0,2,0.0,1,3,1,0
2,0,-0.07692307692307693,1,0,0.4083031070353135,0,0,3,1.0,0,2,2,1
3,0,-1.0769230769230769,0,0,-0.30921502874349854,0,0,1,0.0,1,1,0,1
3,1,-0.6923076923076923,0,0,-0.1971153846153846,2,0,2,0.0,1,2,1,0
3,1,-0.7692307692307693,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,0,2.076923076923077,0,1,2.938684813851629,0,1,3,1.0,0,3,3,1
2,0,-0.3076923076923077,0,1,0.49384923350670684,2,0,3,1.0,0,2,2,1
3,1,0.3076923076923077,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,0,-0.5384615384615384,0,0,-0.16841893649055573,2,0,1,0.0,1,2,1,0
2,1,-0.07692307692307693,0,0,-0.16913324664659188,2,0,2,0.0,1,2,1,0
3,1,-0.3076923076923077,0,0,-0.3167003148097455,2,0,2,0.0,1,2,0,0
3,0,0.7692307692307693,0,5,0.6275150561182591,1,0,3,5.0,0,3,2,0
2,1,-0.15384615384615385,0,0,-0.06220058855735014,2,0,4,0.0,1,2,1,0
1,0,-0.7692307692307693,0,0,0.6649414864494937,2,1,1,0.0,1,2,2,1
3,0,-0.5384615384615384,1,2,0.38477792225568025,2,0,1,3.0,0,2,2,0
1,1,-0.23076923076923078,0,0,0.6649414864494937,0,1,2,0.0,1,2,2,1
3,1,0.23076923076923078,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
